BIZDATE,ITEMCODE,Record_Count,brand_1_STORE_CODE_Count,brand_2_STORE_CODE_Count,brand_6_STORE_CODE_Count,Spring_Eve,holiday,comp,recomm,photo,temp
"2014-01-09","1080057",23.000000,47,84,0,0,0,0,1,0,0
"2014-01-09","1080058",52.000000,47,84,0,0,0,0,1,0,0
"2014-01-10","1080095",17.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080093",16.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080053",71.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080052",89.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080057",23.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080064",37.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080056",31.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080058",74.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080054",59.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080059",24.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080094",9.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080092",9.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080055",30.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080061",31.000000,47,84,0,0,0,0,1,0,4
"2014-01-10","1080062",28.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080052",11.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080092",17.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080058",8.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080055",2.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080061",1.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080059",3.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080054",8.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080062",1.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080053",5.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080057",4.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080095",18.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080064",4.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080056",4.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080094",6.000000,47,84,0,0,0,0,1,0,4
"2014-01-11","1080093",22.000000,47,84,0,0,0,0,1,0,4
"2014-01-12","1080056",4.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080094",6.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080055",1.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080061",5.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080059",4.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080054",3.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080062",1.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080092",18.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080057",1.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080052",7.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080053",5.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080093",30.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080095",10.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080064",6.000000,47,84,0,0,0,0,1,0,3
"2014-01-12","1080058",2.000000,47,84,0,0,0,0,1,0,3
"2014-01-13","1080052",72.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080093",17.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080053",43.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080057",27.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080095",5.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080058",48.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080064",41.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080056",34.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080094",6.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080092",7.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080055",17.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080061",29.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080059",18.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080054",31.000000,47,84,0,0,0,0,1,0,2
"2014-01-13","1080062",11.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080057",11.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080059",19.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080062",7.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080054",46.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080061",26.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080055",16.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080092",11.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080094",7.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080056",31.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080058",34.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080064",27.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080095",10.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080093",18.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080053",45.000000,47,84,0,0,0,0,1,0,2
"2014-01-14","1080052",75.000000,47,84,0,0,0,0,1,0,2
"2014-01-15","1080052",68.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080062",16.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080053",45.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080093",15.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080095",7.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080064",28.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080058",61.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080056",43.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080094",11.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080055",25.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080092",11.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080061",30.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080059",11.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080054",43.000000,47,85,0,0,0,0,1,0,3
"2014-01-15","1080057",19.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080059",20.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080054",39.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080062",21.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080093",21.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080057",23.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080052",70.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080053",41.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080095",7.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080064",23.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080058",67.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080056",28.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080094",13.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080092",11.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080055",26.000000,47,85,0,0,0,0,1,0,3
"2014-01-16","1080061",22.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080093",17.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080056",45.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080057",14.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080052",108.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080053",55.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080054",61.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080095",12.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080058",62.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080059",15.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080061",35.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080064",31.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080055",31.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080092",12.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080094",8.000000,47,85,0,0,0,0,1,0,3
"2014-01-17","1080062",15.000000,47,85,0,0,0,0,1,0,3
"2014-01-18","1080058",5.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080093",35.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080096",2.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080095",21.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080053",12.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080052",16.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080057",0.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080064",1.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080056",1.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080059",4.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080062",0.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080054",5.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080061",2.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080055",4.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080092",20.000000,47,87,0,0,0,0,1,0,2
"2014-01-18","1080094",14.000000,47,87,0,0,0,0,1,0,2
"2014-01-19","1080058",5.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080064",1.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080096",0.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080095",16.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080093",30.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080054",0.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080052",6.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080057",6.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080059",3.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080061",0.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080062",2.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080055",1.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080092",11.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080094",9.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080056",2.000000,47,87,0,0,0,0,1,0,10
"2014-01-19","1080053",3.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080058",49.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080062",13.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080054",50.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080059",10.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080061",26.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080055",30.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080092",8.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080094",6.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080056",28.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080064",26.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080096",0.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080095",6.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080093",16.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080053",34.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080052",71.000000,47,87,0,0,0,0,1,0,10
"2014-01-20","1080057",13.000000,47,87,0,0,0,0,1,0,10
"2014-01-21","1080096",0.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080064",30.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080057",27.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080052",90.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080053",34.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080093",17.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080095",18.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080062",21.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080058",52.000000,47,87,0,0,0,0,1,0,0
